timeStamp,styleid,name,rating,ratingCount,price,priceNow,priceWas,size,inventory
2016-02-06 08:13:05.423,570159506,Sequin Pullover,4.63,8,NA,21.99,103.40,S,12
2016-02-06 08:13:05.423,570159506,Sequin Pullover,4.63,8,NA,21.99,103.40,M,20+
2016-02-06 08:13:05.423,570159506,Sequin Pullover,4.63,8,NA,21.99,103.40,L,20+
2016-02-06 08:13:05.423,570164198,Crew Neck Ribbed Sweater,4.6,5,74.80,NA,NA,XXS,20+
2016-02-06 08:13:05.423,570164198,Crew Neck Ribbed Sweater,4.6,5,74.80,NA,NA,XS,20+
2016-02-06 08:13:05.423,570164198,Crew Neck Ribbed Sweater,4.6,5,74.80,NA,NA,S,20+
2016-02-06 08:13:05.423,570164198,Crew Neck Ribbed Sweater,4.6,5,74.80,NA,NA,M,20+
2016-02-06 08:13:05.423,570164198,Crew Neck Ribbed Sweater,4.6,5,74.80,NA,NA,L,20+
2016-02-06 08:13:05.423,570164198,Crew Neck Ribbed Sweater,4.6,5,74.80,NA,NA,XL,20+
2016-02-06 08:13:05.423,570162484,Slim Ankle Pants,3.0,2,85.80,NA,NA,00 - Short,20+
2016-02-06 08:13:05.423,570162484,Slim Ankle Pants,3.0,2,85.80,NA,NA,2 - Short,20+
2016-02-06 08:13:05.423,570162484,Slim Ankle Pants,3.0,2,85.80,NA,NA,6 - Short,1
2016-02-06 08:13:05.423,570162484,Slim Ankle Pants,3.0,2,85.80,NA,NA,10 - Short,20+
2016-02-06 08:13:05.423,570162484,Slim Ankle Pants,3.0,2,85.80,NA,NA,12 - Short,20+
2016-02-06 08:13:05.423,570162484,Slim Ankle Pants,3.0,2,85.80,NA,NA,14 - Short,20+
2016-02-06 08:13:05.423,570167774,Crew Neck Ribbed Sweater,4.67,6,74.80,NA,NA,XXS,20+
2016-02-06 08:13:05.423,570167774,Crew Neck Ribbed Sweater,4.67,6,74.80,NA,NA,XS,20+
2016-02-06 08:13:05.423,570167774,Crew Neck Ribbed Sweater,4.67,6,74.80,NA,NA,S,20+
2016-02-06 08:13:05.423,570167774,Crew Neck Ribbed Sweater,4.67,6,74.80,NA,NA,M,20+
2016-02-06 08:13:05.423,570167774,Crew Neck Ribbed Sweater,4.67,6,74.80,NA,NA,L,20+
2016-02-06 08:13:05.423,570167774,Crew Neck Ribbed Sweater,4.67,6,74.80,NA,NA,XL,20+
2016-02-06 08:13:05.423,570148602,City Knit Ponte Ankle Pants,4.42,52,85.80,NA,NA,00 - Short,20+
2016-02-06 08:13:05.423,570148602,City Knit Ponte Ankle Pants,4.42,52,85.80,NA,NA,0 - Short,20+
2016-02-06 08:13:05.423,570148602,City Knit Ponte Ankle Pants,4.42,52,85.80,NA,NA,2 - Short,20+
2016-02-06 08:13:05.423,570148602,City Knit Ponte Ankle Pants,4.42,52,85.80,NA,NA,4 - Short,20+
2016-02-06 08:13:05.423,570148602,City Knit Ponte Ankle Pants,4.42,52,85.80,NA,NA,6 - Short,20+
2016-02-06 08:13:05.423,570148602,City Knit Ponte Ankle Pants,4.42,52,85.80,NA,NA,8 - Short,20+
2016-02-06 08:13:05.423,570148602,City Knit Ponte Ankle Pants,4.42,52,85.80,NA,NA,10 - Short,20+
2016-02-06 08:13:05.423,570148602,City Knit Ponte Ankle Pants,4.42,52,85.80,NA,NA,12 - Short,20+
2016-02-06 08:13:05.423,570148602,City Knit Ponte Ankle Pants,4.42,52,85.80,NA,NA,14 - Short,20+
2016-02-06 08:13:05.423,570159307,Tapered Jogger Pants,5.0,5,NA,21.99,96.80,2 - Regular,20+
2016-02-06 08:13:05.423,570159307,Tapered Jogger Pants,5.0,5,NA,21.99,96.80,4 - Regular,20+
2016-02-06 08:13:05.423,570159307,Tapered Jogger Pants,5.0,5,NA,21.99,96.80,6 - Regular,20+
2016-02-06 08:13:05.423,570159307,Tapered Jogger Pants,5.0,5,NA,21.99,96.80,8 - Regular,20+
2016-02-06 08:13:05.423,570159307,Tapered Jogger Pants,5.0,5,NA,21.99,96.80,10 - Regular,20+
2016-02-06 08:13:05.423,570166274,Slim Ankle Pants,3.3,10,85.80,NA,NA,00 - Short,20+
2016-02-06 08:13:05.423,570163600,Saint Honore Distressed Slim Jeans,4.53,19,NA,72.60,96.80,00 - Short,20+
2016-02-06 08:13:05.423,570163600,Saint Honore Distressed Slim Jeans,4.53,19,NA,72.60,96.80,0 - Short,20+
2016-02-06 08:13:05.423,570163600,Saint Honore Distressed Slim Jeans,4.53,19,NA,72.60,96.80,2 - Short,20+
2016-02-06 08:13:05.423,570163600,Saint Honore Distressed Slim Jeans,4.53,19,NA,72.60,96.80,4 - Short,20+
2016-02-06 08:13:05.423,570163600,Saint Honore Distressed Slim Jeans,4.53,19,NA,72.60,96.80,6 - Short,20+
2016-02-06 08:13:05.423,570163600,Saint Honore Distressed Slim Jeans,4.53,19,NA,72.60,96.80,8 - Short,20+
2016-02-06 08:13:05.423,570163600,Saint Honore Distressed Slim Jeans,4.53,19,NA,72.60,96.80,12 - Short,20+
2016-02-06 08:13:05.423,570163600,Saint Honore Distressed Slim Jeans,4.53,19,NA,72.60,96.80,14 - Short,20+
2016-02-06 08:13:05.423,570161942,Saint Honore Distressed Skinny Jeans,4.59,17,NA,72.60,96.80,00 - Short,20+
2016-02-06 08:13:05.423,570161942,Saint Honore Distressed Skinny Jeans,4.59,17,NA,72.60,96.80,0 - Short,20+
2016-02-06 08:13:05.423,570161942,Saint Honore Distressed Skinny Jeans,4.59,17,NA,72.60,96.80,2 - Short,20+
2016-02-06 08:13:05.423,570161942,Saint Honore Distressed Skinny Jeans,4.59,17,NA,72.60,96.80,4 - Short,20+
2016-02-06 08:13:05.423,570161942,Saint Honore Distressed Skinny Jeans,4.59,17,NA,72.60,96.80,6 - Short,20+
2016-02-06 08:13:05.423,570161942,Saint Honore Distressed Skinny Jeans,4.59,17,NA,72.60,96.80,8 - Short,20+
2016-02-06 08:13:05.423,570161942,Saint Honore Distressed Skinny Jeans,4.59,17,NA,72.60,96.80,10 - Short,20+
2016-02-06 08:13:05.423,570161942,Saint Honore Distressed Skinny Jeans,4.59,17,NA,72.60,96.80,12 - Short,20+
2016-02-06 08:13:05.423,570161942,Saint Honore Distressed Skinny Jeans,4.59,17,NA,72.60,96.80,14 - Short,20+
2016-02-06 08:13:05.423,570159494,Saint Honore Slim Jeans,4.0,12,NA,64.35,85.80,14 - Short,20+
2016-02-06 08:13:05.423,570164220,Crew Neck Ribbed Sweater,4.63,8,74.80,NA,NA,XXS,20+
2016-02-06 08:13:05.423,570164220,Crew Neck Ribbed Sweater,4.63,8,74.80,NA,NA,XS,20+
2016-02-06 08:13:05.423,570164220,Crew Neck Ribbed Sweater,4.63,8,74.80,NA,NA,S,20+
2016-02-06 08:13:05.423,570164220,Crew Neck Ribbed Sweater,4.63,8,74.80,NA,NA,M,20+
2016-02-06 08:13:05.423,570164220,Crew Neck Ribbed Sweater,4.63,8,74.80,NA,NA,L,20+
2016-02-06 08:13:05.423,570164220,Crew Neck Ribbed Sweater,4.63,8,74.80,NA,NA,XL,20+
2016-02-06 08:13:05.423,570163972,Trouser Flare Jeans,5.0,1,NA,69.30,92.40,4 - Short,20+
2016-02-06 08:13:05.423,570163972,Trouser Flare Jeans,5.0,1,NA,69.30,92.40,6 - Short,20+
2016-02-06 08:13:05.423,570163972,Trouser Flare Jeans,5.0,1,NA,69.30,92.40,8 - Short,20+
2016-02-06 08:13:05.423,570163972,Trouser Flare Jeans,5.0,1,NA,69.30,92.40,10 - Short,20+
2016-02-06 08:13:05.423,570163963,Saint Honore Essential Bootcut Jeans,4.33,12,NA,64.35,85.80,00 - Short,20+
2016-02-06 08:13:05.423,570163963,Saint Honore Essential Bootcut Jeans,4.33,12,NA,64.35,85.80,0 - Short,20+
2016-02-06 08:13:05.423,570163963,Saint Honore Essential Bootcut Jeans,4.33,12,NA,64.35,85.80,2 - Short,20+
2016-02-06 08:13:05.423,570163963,Saint Honore Essential Bootcut Jeans,4.33,12,NA,64.35,85.80,4 - Short,20+
2016-02-06 08:13:05.423,570163963,Saint Honore Essential Bootcut Jeans,4.33,12,NA,64.35,85.80,6 - Short,20+
2016-02-06 08:13:05.423,570163963,Saint Honore Essential Bootcut Jeans,4.33,12,NA,64.35,85.80,8 - Short,20+
2016-02-06 08:13:05.423,570163963,Saint Honore Essential Bootcut Jeans,4.33,12,NA,64.35,85.80,10 - Short,20+
2016-02-06 08:13:05.423,570163963,Saint Honore Essential Bootcut Jeans,4.33,12,NA,64.35,85.80,12 - Short,20+
2016-02-06 08:13:05.423,570163963,Saint Honore Essential Bootcut Jeans,4.33,12,NA,64.35,85.80,14 - Short,20+
2016-02-06 08:13:05.423,570165336,Slim Ankle Pants,5.0,1,85.80,NA,NA,12 - Long,20+
2016-02-06 08:13:05.423,570165336,Slim Ankle Pants,5.0,1,85.80,NA,NA,14 - Long,20+
2016-02-06 08:13:05.423,570165336,Slim Ankle Pants,5.0,1,85.80,NA,NA,16 - Long,20+
2016-02-06 08:13:05.423,570164186,Crew Neck Ribbed Sweater,4.8,5,74.80,NA,NA,S,20+
2016-02-06 08:13:05.423,570164186,Crew Neck Ribbed Sweater,4.8,5,74.80,NA,NA,M,20+
2016-02-06 08:13:05.423,570164186,Crew Neck Ribbed Sweater,4.8,5,74.80,NA,NA,L,20+
2016-02-06 08:13:05.423,570164186,Crew Neck Ribbed Sweater,4.8,5,74.80,NA,NA,XL,20+
2016-02-06 08:13:05.423,570165374,Slim Ankle Pants,3.5,2,85.80,NA,NA,6 - Long,20+
2016-02-06 08:13:05.423,570165374,Slim Ankle Pants,3.5,2,85.80,NA,NA,16 - Long,20+
2016-02-06 08:13:05.423,570160227,Printed Peasant Blouse,4.32,19,NA,32.99,107.80,4,20+
2016-02-06 08:13:05.423,570160227,Printed Peasant Blouse,4.32,19,NA,32.99,107.80,6,20+
2016-02-06 08:13:05.423,570160227,Printed Peasant Blouse,4.32,19,NA,32.99,107.80,8,20+
2016-02-06 08:13:05.423,570160227,Printed Peasant Blouse,4.32,19,NA,32.99,107.80,10,20+
2016-02-06 08:13:05.423,570160227,Printed Peasant Blouse,4.32,19,NA,32.99,107.80,12,20+
2016-02-06 08:13:05.423,570160227,Printed Peasant Blouse,4.32,19,NA,32.99,107.80,14,20+
2016-02-06 08:13:05.423,570150462,Saint Honore London Skinny Flare Jeans,4.55,73,NA,32.99,92.40,4 - Regular,20+
2016-02-06 08:13:05.423,570147955,Sleeveless Mock Neck Sheath,5.0,4,NA,54.99,121.00,2,20+
2016-02-06 08:13:05.423,570147955,Sleeveless Mock Neck Sheath,5.0,4,NA,54.99,121.00,4,20+
2016-02-06 08:13:05.423,570147955,Sleeveless Mock Neck Sheath,5.0,4,NA,54.99,121.00,6,20+
2016-02-06 08:13:05.423,570147955,Sleeveless Mock Neck Sheath,5.0,4,NA,54.99,121.00,8,20+
2016-02-06 08:13:05.423,570147955,Sleeveless Mock Neck Sheath,5.0,4,NA,54.99,121.00,10,20+
2016-02-06 08:13:05.423,570147955,Sleeveless Mock Neck Sheath,5.0,4,NA,54.99,121.00,12,20+
2016-02-06 08:13:05.423,570147955,Sleeveless Mock Neck Sheath,5.0,4,NA,54.99,121.00,14,20+
2016-02-06 08:13:05.423,570147955,Sleeveless Mock Neck Sheath,5.0,4,NA,54.99,121.00,16,20+
2016-02-06 08:13:05.423,570148497,City Knit Ponte Slim Pants,4.63,63,NA,43.99,85.80,6 - Regular,20+
2016-02-06 08:13:05.423,570164603,Saint Honore Faux Leather Trim Skimmer Jeans,4.4,15,NA,72.60,96.80,00,20+
2016-02-06 08:13:05.423,570164603,Saint Honore Faux Leather Trim Skimmer Jeans,4.4,15,NA,72.60,96.80,0,20+
2016-02-06 08:13:05.423,570164603,Saint Honore Faux Leather Trim Skimmer Jeans,4.4,15,NA,72.60,96.80,4,20+
2016-02-06 08:13:05.423,570164603,Saint Honore Faux Leather Trim Skimmer Jeans,4.4,15,NA,72.60,96.80,6,20+
2016-02-06 08:13:05.423,570164603,Saint Honore Faux Leather Trim Skimmer Jeans,4.4,15,NA,72.60,96.80,8,20+
2016-02-06 08:13:05.423,570164603,Saint Honore Faux Leather Trim Skimmer Jeans,4.4,15,NA,72.60,96.80,10,20+
2016-02-06 08:13:05.423,570164603,Saint Honore Faux Leather Trim Skimmer Jeans,4.4,15,NA,72.60,96.80,12,20+
2016-02-06 08:13:05.423,570164603,Saint Honore Faux Leather Trim Skimmer Jeans,4.4,15,NA,72.60,96.80,14,20+
2016-02-06 08:13:05.423,570164603,Saint Honore Faux Leather Trim Skimmer Jeans,4.4,15,NA,72.60,96.80,16,20+
2016-02-06 08:13:05.423,570166237,Petite Slim Ankle Pants,0.0,0,85.80,NA,NA,00 - Petite,20+
2016-02-06 08:13:05.423,570166237,Petite Slim Ankle Pants,0.0,0,85.80,NA,NA,2 - Petite,20+
2016-02-06 08:13:05.423,570166237,Petite Slim Ankle Pants,0.0,0,85.80,NA,NA,4 - Petite,20+
2016-02-06 08:13:05.423,570166237,Petite Slim Ankle Pants,0.0,0,85.80,NA,NA,6 - Petite,20+
2016-02-06 08:13:05.423,570166237,Petite Slim Ankle Pants,0.0,0,85.80,NA,NA,10 - Petite,20+
2016-02-06 08:13:05.423,570166237,Petite Slim Ankle Pants,0.0,0,85.80,NA,NA,12 - Petite,20+
2016-02-06 08:13:05.423,570166237,Petite Slim Ankle Pants,0.0,0,85.80,NA,NA,14 - Petite,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,00,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,0,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,2,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,4,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,6,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,8,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,10,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,12,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,14,20+
2016-02-06 08:13:05.423,570164473,Denim Trophy Jacket,5.0,1,NA,115.50,154.00,16,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,00,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,0,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,2,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,4,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,6,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,8,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,10,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,12,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,14,20+
2016-02-06 08:13:05.423,570158004,Front Slit Pencil Skirt,4.33,6,NA,32.99,96.80,16,20+
2016-02-06 08:13:05.423,570152049,Featherweight Long Sleeve Tee,4.74,23,37.40,NA,NA,XXS,20+
2016-02-06 08:13:05.423,570152049,Featherweight Long Sleeve Tee,4.74,23,37.40,NA,NA,XS,20+
2016-02-06 08:13:05.423,570152049,Featherweight Long Sleeve Tee,4.74,23,37.40,NA,NA,S,20+
2016-02-06 08:13:05.423,570152049,Featherweight Long Sleeve Tee,4.74,23,37.40,NA,NA,M,20+
2016-02-06 08:13:05.423,570152049,Featherweight Long Sleeve Tee,4.74,23,37.40,NA,NA,L,20+
2016-02-06 08:13:05.423,570152049,Featherweight Long Sleeve Tee,4.74,23,37.40,NA,NA,XL,20+
2016-02-06 08:13:05.423,570159531,Drape Neck Shimmer Sweater,3.81,16,NA,21.99,107.80,M,20+
2016-02-06 08:13:05.423,570159531,Drape Neck Shimmer Sweater,3.81,16,NA,21.99,107.80,L,20+
2016-02-06 08:13:05.423,570159531,Drape Neck Shimmer Sweater,3.81,16,NA,21.99,107.80,XL,20+
2016-02-06 08:13:05.423,570157912,Front Slit Pencil Skirt,4.25,4,NA,21.99,96.80,10,20+
2016-02-06 08:13:05.423,EGFTCERTWH,E-Gift Card,0.0,0,11.00,NA,NA,NA,0
2016-02-06 08:13:05.423,570167772,Crew Neck Ribbed Sweater,5.0,4,74.80,NA,NA,XXS,20+
2016-02-06 08:13:05.423,570167772,Crew Neck Ribbed Sweater,5.0,4,74.80,NA,NA,XS,20+
2016-02-06 08:13:05.423,570167772,Crew Neck Ribbed Sweater,5.0,4,74.80,NA,NA,S,20+
2016-02-06 08:13:05.423,570167772,Crew Neck Ribbed Sweater,5.0,4,74.80,NA,NA,M,20+
2016-02-06 08:13:05.423,570167772,Crew Neck Ribbed Sweater,5.0,4,74.80,NA,NA,L,20+
2016-02-06 08:13:05.423,570167772,Crew Neck Ribbed Sweater,5.0,4,74.80,NA,NA,XL,20+
2016-02-06 08:13:05.423,570162394,Sequin Turtleneck,2.36,14,NA,16.49,107.80,M,20+
2016-02-06 08:13:05.423,570170175,Bootcut Jeans,2.0,1,NA,64.35,85.80,00 - Short,20+
2016-02-06 08:13:05.423,570170175,Bootcut Jeans,2.0,1,NA,64.35,85.80,0 - Short,20+
2016-02-06 08:13:05.423,570170175,Bootcut Jeans,2.0,1,NA,64.35,85.80,2 - Short,20+
2016-02-06 08:13:05.423,570170175,Bootcut Jeans,2.0,1,NA,64.35,85.80,4 - Short,20+
2016-02-06 08:13:05.423,570170175,Bootcut Jeans,2.0,1,NA,64.35,85.80,6 - Short,20+
2016-02-06 08:13:05.423,570170175,Bootcut Jeans,2.0,1,NA,64.35,85.80,8 - Short,20+
2016-02-06 08:13:05.423,570170175,Bootcut Jeans,2.0,1,NA,64.35,85.80,10 - Short,20+
2016-02-06 08:13:05.423,570170175,Bootcut Jeans,2.0,1,NA,64.35,85.80,12 - Short,20+
2016-02-06 08:13:05.423,570170175,Bootcut Jeans,2.0,1,NA,64.35,85.80,14 - Short,20+
2016-02-06 08:13:05.423,570151155,Seasonless Flare Pants,4.64,42,96.80,NA,NA,00 - Short,20+
2016-02-06 08:13:05.423,570151155,Seasonless Flare Pants,4.64,42,96.80,NA,NA,0 - Short,20+
2016-02-06 08:13:05.423,570151155,Seasonless Flare Pants,4.64,42,96.80,NA,NA,2 - Short,20+
2016-02-06 08:13:05.423,570151155,Seasonless Flare Pants,4.64,42,96.80,NA,NA,4 - Short,20+
2016-02-06 08:13:05.423,570151155,Seasonless Flare Pants,4.64,42,96.80,NA,NA,6 - Short,20+
2016-02-06 08:13:05.423,570151155,Seasonless Flare Pants,4.64,42,96.80,NA,NA,8 - Short,20+
2016-02-06 08:13:05.423,570151155,Seasonless Flare Pants,4.64,42,96.80,NA,NA,10 - Short,20+
2016-02-06 08:13:05.423,570151155,Seasonless Flare Pants,4.64,42,96.80,NA,NA,12 - Short,20+
2016-02-06 08:13:05.423,570151155,Seasonless Flare Pants,4.64,42,96.80,NA,NA,14 - Short,20+
2016-02-06 08:13:05.423,570165887,Floral Asymmetric Layered Tunic,4.31,16,NA,43.99,96.80,XXS,20+
2016-02-06 08:13:05.423,570165887,Floral Asymmetric Layered Tunic,4.31,16,NA,43.99,96.80,XS,20+
2016-02-06 08:13:05.423,570165887,Floral Asymmetric Layered Tunic,4.31,16,NA,43.99,96.80,S,20+
2016-02-06 08:13:05.423,570165887,Floral Asymmetric Layered Tunic,4.31,16,NA,43.99,96.80,M,20+
2016-02-06 08:13:05.423,570165887,Floral Asymmetric Layered Tunic,4.31,16,NA,43.99,96.80,L,20+
2016-02-06 08:13:05.423,570165887,Floral Asymmetric Layered Tunic,4.31,16,NA,43.99,96.80,XL,20+
2016-02-06 08:13:05.423,570165558,Curvy Slim Ankle Pants,3.5,2,85.80,NA,NA,00 - Short,20+
2016-02-06 08:13:05.423,570165558,Curvy Slim Ankle Pants,3.5,2,85.80,NA,NA,0 - Short,20+
2016-02-06 08:13:05.423,570165558,Curvy Slim Ankle Pants,3.5,2,85.80,NA,NA,2 - Short,20+
2016-02-06 08:13:05.423,570165558,Curvy Slim Ankle Pants,3.5,2,85.80,NA,NA,4 - Short,20+
2016-02-06 08:13:05.423,570165558,Curvy Slim Ankle Pants,3.5,2,85.80,NA,NA,6 - Short,20+
2016-02-06 08:13:05.423,570165558,Curvy Slim Ankle Pants,3.5,2,85.80,NA,NA,8 - Short,20+
2016-02-06 08:13:05.423,570165558,Curvy Slim Ankle Pants,3.5,2,85.80,NA,NA,10 - Short,20+
2016-02-06 08:13:05.423,570165558,Curvy Slim Ankle Pants,3.5,2,85.80,NA,NA,12 - Short,20+
2016-02-06 08:13:05.423,570165558,Curvy Slim Ankle Pants,3.5,2,85.80,NA,NA,14 - Short,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,00,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,0,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,2,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,4,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,6,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,8,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,10,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,12,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,14,20+
2016-02-06 08:13:05.423,570163774,Sleeveless Denim Trench Dress,4.55,11,NA,132.00,176.00,16,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,00,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,0,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,2,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,4,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,6,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,8,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,10,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,12,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,14,20+
2016-02-06 08:13:05.423,570166244,Colorblock Sheath Dress,4.84,19,176.00,NA,NA,16,20+
2016-02-06 08:13:05.423,570160438,Belted Poncho,4.29,7,NA,21.99,103.40,XS,20+
2016-02-06 08:13:05.423,570160438,Belted Poncho,4.29,7,NA,21.99,103.40,S,20+
2016-02-06 08:13:05.423,570160438,Belted Poncho,4.29,7,NA,21.99,103.40,M,20+
2016-02-06 08:13:05.423,570160438,Belted Poncho,4.29,7,NA,21.99,103.40,L,20+
2016-02-06 08:13:05.423,570162880,City Knit Ponte Ankle Pants,4.6,5,85.80,NA,NA,2 - Regular,20+
2016-02-06 08:13:05.423,570162880,City Knit Ponte Ankle Pants,4.6,5,85.80,NA,NA,4 - Regular,20+
2016-02-06 08:13:05.423,570162880,City Knit Ponte Ankle Pants,4.6,5,85.80,NA,NA,6 - Regular,20+
2016-02-06 08:13:05.423,570162880,City Knit Ponte Ankle Pants,4.6,5,85.80,NA,NA,8 - Regular,20+
2016-02-06 08:13:05.423,570162880,City Knit Ponte Ankle Pants,4.6,5,85.80,NA,NA,10 - Regular,20+
2016-02-06 08:13:05.423,570162880,City Knit Ponte Ankle Pants,4.6,5,85.80,NA,NA,12 - Regular,20+
2016-02-06 08:13:05.423,570162880,City Knit Ponte Ankle Pants,4.6,5,85.80,NA,NA,14 - Regular,20+
2016-02-06 08:13:05.423,570162880,City Knit Ponte Ankle Pants,4.6,5,85.80,NA,NA,16 - Regular,20+
2016-02-06 08:13:05.423,570164415,Stripe Pullover Sweater,4.5,4,85.80,NA,NA,XS,20+
2016-02-06 08:13:05.423,570164415,Stripe Pullover Sweater,4.5,4,85.80,NA,NA,S,20+
2016-02-06 08:13:05.423,570164415,Stripe Pullover Sweater,4.5,4,85.80,NA,NA,M,20+
2016-02-06 08:13:05.423,570164415,Stripe Pullover Sweater,4.5,4,85.80,NA,NA,L,20+
2016-02-06 08:13:05.423,570164415,Stripe Pullover Sweater,4.5,4,85.80,NA,NA,XL,20+
2016-02-06 08:13:05.423,570148024,Ponte Leggings,4.7,30,52.80,NA,NA,XXS - Regular,20+
2016-02-06 08:13:05.423,570148024,Ponte Leggings,4.7,30,52.80,NA,NA,XXS - Long,20+
2016-02-06 08:13:05.423,570148024,Ponte Leggings,4.7,30,52.80,NA,NA,XS - Regular,20+
2016-02-06 08:13:05.423,570148024,Ponte Leggings,4.7,30,52.80,NA,NA,S - Regular,20+
2016-02-06 08:13:05.423,570148024,Ponte Leggings,4.7,30,52.80,NA,NA,M - Regular,20+
2016-02-06 08:13:05.423,570148024,Ponte Leggings,4.7,30,52.80,NA,NA,M - Short,20+
2016-02-06 08:13:05.423,570148024,Ponte Leggings,4.7,30,52.80,NA,NA,L - Regular,20+
2016-02-06 08:13:05.423,570148024,Ponte Leggings,4.7,30,52.80,NA,NA,L - Short,20+
2016-02-06 08:13:05.423,570164224,Printed Silk Shadow Stripe Scarf,5.0,6,74.80,NA,NA,NA,20+
2016-02-06 08:13:05.423,570165647,Linked Geo Pattern Dress,4.83,6,107.80,NA,NA,XXS,20+
2016-02-06 08:13:05.423,570165647,Linked Geo Pattern Dress,4.83,6,107.80,NA,NA,XS,20+
2016-02-06 08:13:05.423,570165647,Linked Geo Pattern Dress,4.83,6,107.80,NA,NA,S,20+
2016-02-06 08:13:05.423,570165647,Linked Geo Pattern Dress,4.83,6,107.80,NA,NA,M,20+
2016-02-06 08:13:05.423,570165647,Linked Geo Pattern Dress,4.83,6,107.80,NA,NA,L,20+
2016-02-06 08:13:05.423,570165647,Linked Geo Pattern Dress,4.83,6,107.80,NA,NA,XL,20+
2016-02-06 08:13:05.423,570157186,Saint Honore Slim Jeans,4.58,19,NA,64.35,85.80,00 - Regular,20+
2016-02-06 08:13:05.423,570157186,Saint Honore Slim Jeans,4.58,19,NA,64.35,85.80,0 - Regular,20+
2016-02-06 08:13:05.423,570157186,Saint Honore Slim Jeans,4.58,19,NA,64.35,85.80,2 - Regular,20+
2016-02-06 08:13:05.423,570157186,Saint Honore Slim Jeans,4.58,19,NA,64.35,85.80,4 - Regular,20+
2016-02-06 08:13:05.423,570157186,Saint Honore Slim Jeans,4.58,19,NA,64.35,85.80,16 - Regular,20+
2016-02-06 08:13:05.423,570152846,Mock Neck Shirred Sheath Dress,4.77,13,132.00,NA,NA,00,20+
